imdb_id,title,year,director,production_co,rank,budget_usd,us_gross,revenue,popular
tt2014346,Somebody Up There Likes Me,2012,Bob Byington,Somebody the Movie LLC,31498,-1.0,89000.0,,False
tt0107920,Raining Stones,1993,Ken Loach,Channel Four Films,30948,-1.0,89000.0,,False
tt1167660,OSS 117: Lost in Rio,2009,Michel Hazanavicius,Mandarin Films,23918,-1.0,89000.0,,False
tt6410564,The Third Murder,2017,Hirokazu Koreeda,Amuse,16017,-1.0,89000.0,,False
tt1531901,Byzantium,2012,Neil Jordan,Demarest Films,5765,9367681.49882904,89000.0,-9278681.49882904,False
tt0841084,Blindsight,2006,Lucy Walker,Robson Entertainment,96293,105000.0,89000.0,-16000.0,False
tt0334725,Wondrous Oblivion,2003,Paul Morrison,APT Films,114179,-1.0,89000.0,,False
tt6720618,Ramen Shop,2018,Eric Khoo,Knockonwood,26822,-1.0,88000.0,,False
tt0167423,Diamonds,1999,John Asher,Cinerenta Medienbeteiligungs KG,39510,-1.0,88000.0,,False
tt6977218,The Lumber Baron,2019,Barry Andersson,Scene & Hurd Productions,60918,245000.0,88000.0,-157000.0,False
tt1196134,Crazy on the Outside,2010,Tim Allen,Boxing Cat Films,37861,-1.0,88000.0,,False
tt1003116,Pete Seeger: The Power of Song,2007,Jim Brown,Shangri-La Entertainment,129779,-1.0,88000.0,,False
tt2581244,Life After Beth,2014,Jeff Baena,Abbolita Productions,9541,2400000.0,88000.0,-2312000.0,False
tt2035630,Starlet,2012,Sean Baker,Maybach Film Productions,14050,-1.0,88000.0,,False
tt0949564,Tuya's Marriage,2006,Quan'an Wang,Maxyee Culture Industry,109805,-1.0,88000.0,,False
tt1322313,Sunshine Superman,2014,Marah Strauch,Scissor Kick Films,111652,-1.0,88000.0,,False
tt0758764,Little Chenier,2006,Bethany Ashton Wolf,Dore Productions (II),116720,1800000.0,88000.0,-1712000.0,False
tt0362129,Seeing Other People,2004,Wallace Wolodarsky,Pariah Entertainment Group,31018,-1.0,88000.0,,False
tt3268030,Advanced Style,2014,Lina Plioplyte,Unknown,129409,-1.0,88000.0,,False
tt2677816,Settai,2013,R. Kannan,UTV Motion Pictures,153760,-1.0,88000.0,,False
tt2992146,Young Detective Dee: Rise of the Sea Dragon,2013,Hark Tsui,Film Workshop,30286,-1.0,88000.0,,False
tt1433001,The Cartel,2009,Bob Bowdon,Bowdon Media,94895,-1.0,88000.0,,False
tt1356763,Exporting Raymond,2010,Phil Rosenthal,Culver Entertainment,77019,-1.0,88000.0,,False
tt4911996,Goldstone,2016,Ivan Sen,Bunya Productions,16901,-1.0,88000.0,,False
tt0416331,Go for Zucker,2004,Dani Levy,X-Filme Creative Pool,77544,-1.0,87000.0,,False
tt0772153,America: Freedom to Fascism,2006,Aaron Russo,Aaron Russo Productions,103317,1000000.0,87000.0,-913000.0,False
tt0221838,Borstal Boy,2000,Peter Sheridan,British Screen Productions,40051,-1.0,87000.0,,False
tt7475540,The Price of Everything,2018,Nathaniel Kahn,Unknown,26924,-1.0,87000.0,,False
tt0339806,Torremolinos 73,2003,Pablo Berger,Estudios Picasso,64488,2571244.91107778,87000.0,-2484244.91107778,False
tt0943512,How to Cook Your Life,2007,Doris Dörrie,Megaherz TV Fernsehproduktion GmbH,194078,-1.0,87000.0,,False
tt0422249,First Morning,2003,Victor Vu,Strange Logic Entertainment,351870,300000.0,87000.0,-213000.0,False
tt0790769,Kurt Cobain About a Son,2006,AJ Schnack,Bonfire Films of America,86017,-1.0,87000.0,,False
tt0268401,To Fall in Love,2000,K. Muralimohana Rao,Siddhi Vinayak Creations,63582,-1.0,87000.0,,False
tt0277941,Ned Kelly,2003,Gregor Jordan,Australian Film Finance Corporation (AFFC),9895,-1.0,87000.0,,False
tt1044325,ECCO,2019,Ben Medina,Citadel Film Group,86573,-1.0,87000.0,,False
tt4365518,Sand Storm,2016,Elite Zexer,2-Team Productions,36548,3800000.0,87000.0,-3713000.0,False
tt8108200,Sonchiriya,2019,Abhishek Chaubey,MacGuffin Pictures,12055,-1.0,87000.0,,False
tt2073029,Marina Abramovic: The Artist Is Present,2012,Matthew Akers,Show of Force,46199,-1.0,87000.0,,False
tt0412637,Delirious,2006,Tom DiCillo,Peace Arch Entertainment Group,32321,5000000.0,86000.0,-4914000.0,False
tt4063314,"My Love, Don't Cross That River",2014,Mo-young Jin,Argus Film,169870,-1.0,86000.0,,False
tt8331988,The Chambermaid,2018,Lila Avilés,Amplitud,18396,-1.0,86000.0,,False
tt0487419,The Secret of the Grain,2007,Abdellatif Kechiche,Pathé Renn Productions,26445,-1.0,86000.0,,False
tt0127247,The Ride,1997,Michael O. Sajbel,World Wide Pictures (WWP),73875,-1.0,86000.0,,False
tt1172047,Crazy Wisdom: The Life & Times of Chogyam Trungpa Rinpoche,2011,Johanna Demetrakas,Crazy Wisdom Films,225576,-1.0,86000.0,,False
tt0111102,Second Best,1994,Chris Menges,Alcor Films,44783,-1.0,86000.0,,False
tt5278462,Author: The JT LeRoy Story,2016,Jeff Feuerzeig,A&E IndieFilms,91262,-1.0,86000.0,,False
tt1649433,Vidal Sassoon: The Movie,2010,Craig Teper,Vidal Sassoon The Movie,92420,-1.0,86000.0,,False
tt1034620,Mayday Life,2019,Muh Chen,B'in Music,123090,-1.0,86000.0,,False
tt0056846,Bay of Angels,1963,Jacques Demy,Sud-Pacifique Films,37816,-1.0,86000.0,,False
tt0760160,Color of the Cross,2006,Jean-Claude La Marre,Nu-Lite Entertainment,125631,2500000.0,86000.0,-2414000.0,False
tt2901548,The Rooftop,2013,Jay Chou,ChuangYing Pictures Entertainment,104390,-1.0,86000.0,,False
tt0306228,Where's the Party Yaar?,2003,Benny Mathews,Music Masala Films,130631,-1.0,86000.0,,False
tt8489090,Lobster Cop,2018,Xinyun Li,Add Star International Film Culture Medial (BEIJING),80722,-1.0,86000.0,,False
tt7336572,Big Brother,2018,Ka-Wai Kam,Bullet Films,10519,-1.0,86000.0,,False
tt1542852,Carancho,2010,Pablo Trapero,Finecut,45068,-1.0,86000.0,,False
tt0869977,Naissance des pieuvres,2007,Céline Sciamma,Balthazar Productions,4435,-1.0,85000.0,,False
tt0401420,Fierce People,2005,Griffin Dunne,Industry Entertainment,12833,-1.0,85000.0,,False
tt0192194,Julien Donkey-Boy,1999,Harmony Korine,391 Productions,20405,-1.0,85000.0,,False
tt0099250,Chicago Joe and the Showgirl,1990,Bernard Rose,BSB,48881,-1.0,85000.0,,False
tt1846472,Something in the Air,2012,Olivier Assayas,MK2 Productions,21291,-1.0,85000.0,,False
tt7692966,The Third Wife,2018,Ash Mayfair,An Nam Productions,11686,-1.0,85000.0,,False
tt0108569,Wilder Napalm,1993,Glenn Gordon Caron,Baltimore Pictures,37369,-1.0,85000.0,,False
tt3859310,How To Talk To Girls at Parties,2017,John Cameron Mitchell,Cross City Sales,7008,-1.0,85000.0,,False
tt0365686,Revolver,2005,Guy Ritchie,EuropaCorp,4086,-1.0,85000.0,,False
tt0264802,Live Nude Girls Unite!,2000,Vicky Funari,Constant Communication,76482,-1.0,85000.0,,False
tt8228538,Papi Chulo,2018,John Butler,Treasure Entertainment,15237,-1.0,85000.0,,False
tt0468442,51 Birch Street,2005,Doug Block,Copacetic Pictures,222605,-1.0,85000.0,,False
tt2936174,Visitors,2013,Godfrey Reggio,Unknown,51250,-1.0,85000.0,,False
tt6010020,Warriors of the Dawn,2017,Yoon-Chul Jung,20th Century Fox,82124,-1.0,85000.0,,False
tt0107824,The Pickle,1993,Paul Mazursky,Columbia Pictures,62737,-1.0,84000.0,,False
tt3106868,Watermark,2013,Jennifer Baichwal,Sixth Wave Productions,118030,-1.0,84000.0,,False
tt9185816,Woodstock,2019,Barak Goodman,Unknown,30251,-1.0,84000.0,,False
tt0779982,Black Sheep,2006,Jonathan King,New Zealand Film Commission,13244,-1.0,84000.0,,False
tt3946960,Chapter & Verse,2017,Jamal Joseph,The Bubble Factory,126006,-1.0,84000.0,,False
tt0829432,"Me & You, Us, Forever",2008,Dave Christiano,Dave Christiano Films,221938,-1.0,84000.0,,False
tt5468886,Los Sures,1984,Diego Echeverria,Unknown,273414,-1.0,84000.0,,False
tt6002232,Custody,2017,Xavier Legrand,K.G. Productions,9363,-1.0,84000.0,,False
tt0090559,16 Days of Glory,1986,Bud Greenspan,Cappy Productions,150801,-1.0,84000.0,,False
tt1600207,The Eye of the Storm,2011,Fred Schepisi,Paper Bark Films Pty. Ltd.,57844,8706251.088281386,84000.0,-8622251.088281386,False
tt0816545,Kabluey,2007,Scott Prendergast,Whitewater Films,46107,-1.0,84000.0,,False
tt0099594,Fools of Fortune,1990,Pat O'Connor,Channel Four Films,82755,2927400.468384075,83000.0,-2844400.468384075,False
tt0119987,The Real Blonde,1997,Tom DiCillo,Lakeshore Entertainment,17078,-1.0,83000.0,,False
tt1339161,The Robber,2010,Benjamin Heisenberg,Nikolaus Geyrhalter Filmproduktion,68448,1071352.0462824083,83000.0,-988352.0462824083,False
tt5989220,Claire's Camera,2017,Sang-soo Hong,Jeonwonsa Film,34030,-1.0,83000.0,,False
tt0772200,Save Me,2007,Robert Cary,Mythgarden,68554,-1.0,83000.0,,False
tt0108906,The Kingdom,1994–1997,Morten Arnfred,ARTE,13324,-1.0,83000.0,,False
tt0221794,ABCD,1999,Krutin Patel,Laxmi Pictures,133870,200000.0,83000.0,-117000.0,False
tt0805570,The Midnight Meat Train,2008,Ryûhei Kitamura,Lakeshore Entertainment,4286,15000000.0,83000.0,-14917000.0,False
tt0462579,The Treatment,2006,Oren Rudavsky,Shrinkwrap,71177,900000.0,83000.0,-817000.0,False
tt0065234,Z,1969,Costa-Gavras,Valoria Films,9150,-1.0,83000.0,,False
tt0499603,10 Items or Less,2006,Brad Silberling,Reveal Entertainment,28585,-1.0,83000.0,,False
tt0374330,Warriors of Heaven and Earth,2003,Ping He,Columbia Pictures Film Production Asia,83144,10000000.0,83000.0,-9917000.0,False
tt0306432,My Mother Likes Women,2002,Daniela Féjerman,Fernando Colomo Producciones Cinematográficas S.L.,64087,-1.0,83000.0,,False
tt3740778,Mountains May Depart,2015,Zhangke Jia,Shanghai Film Group,34644,-1.0,83000.0,,False
tt0278522,Jodi No.1,2001,David Dhawan,Time Magnetics,71648,-1.0,83000.0,,False
tt6067462,Cock and Bull,2016,Baoping Cao,Hehe (Shanghai) Pictures,123221,-1.0,83000.0,,False
tt0054821,Le Doulos,1962,Jean-Pierre Melville,Compagnia Cinematografica Champion,21252,-1.0,83000.0,,False
tt3606888,A Street Cat Named Bob,2016,Roger Spottiswoode,Shooting Script Films,6571,8000000.0,83000.0,-7917000.0,False
tt0095276,Hanussen,1988,István Szabó,Central Cinema Company Film (CCC),49238,-1.0,83000.0,,False
tt2420006,12 O'Clock Boys,2013,Eric Blair,Mission Films,52016,-1.0,83000.0,,False
tt1164092,Praying with Lior,2008,Ilana Trachtman,Ruby Pictures,357747,-1.0,83000.0,,False
tt0207998,Better Living Through Circuitry,1999,Jon Reiss,Cleopatra Pictures,223111,-1.0,82000.0,,False
tt0870122,Humboldt County,2008,Darren Grodsky,Embark Productions,45287,-1.0,82000.0,,False
tt2052015,Water & Power,2013,Richard Montoya,Olmos Productions,73479,600000.0,82000.0,-518000.0,False
tt5687334,Godard Mon Amour,2017,Michel Hazanavicius,Les Compagnons du Cinéma,15856,11784872.509106493,82000.0,-11702872.509106493,False
tt0317640,The Hebrew Hammer,2003,Jonathan Kesselman,Intrinsic Value Films,38177,2000000.0,82000.0,-1918000.0,False
tt0113542,Killer: A Journal of Murder,1995,Tim Metcalfe,Breakheart Films,47817,-1.0,82000.0,,False
tt0091670,The Sacrifice,1986,Andrei Tarkovsky,Svenska Filminstitutet (SFI),5951,-1.0,82000.0,,False
tt0245171,Invincible,2001,Werner Herzog,Werner Herzog Filmproduktion,32788,-1.0,82000.0,,False
tt1426378,No One Knows About Persian Cats,2009,Bahman Ghobadi,Mij Film Co.,59771,-1.0,82000.0,,False
tt0216569,Best Man in Grass Creek,1999,John Newcombe,Lovestruck Pictures,224628,-1.0,82000.0,,False
tt5129682,King Cobra,2016,Justin Kelly,RabbitBandini Productions,9604,-1.0,82000.0,,False
tt0209037,Everybody's Famous!,2000,Dominique Deruddere,Canal+,79535,-1.0,82000.0,,False
tt0415932,Lemming,2005,Dominik Moll,Diaphana Films,56161,-1.0,82000.0,,False
tt0975684,Kisses,2008,Lance Daly,Fastnet Films,50634,-1.0,82000.0,,False
tt1650537,Inkubus,2011,Glenn Ciano,Woodhaven Production Company,62939,1500000.0,82000.0,-1418000.0,False
tt1356790,I Am Divine,2013,Jeffrey Schwarz,Automat Pictures,79518,-1.0,81000.0,,False
tt0265803,Anything But Love,2002,Robert Cary,Intrinsic Value Films,181471,-1.0,81000.0,,False
tt2400336,Hating Breitbart,2012,Andrew Marcus,Pixel & Verse,185129,1000000.0,81000.0,-919000.0,False
tt2309021,We Are What We Are,2013,Jim Mickle,Belladonna Productions,11384,-1.0,81000.0,,False
tt6238896,Earth: One Amazing Day,2017,Richard Dale,Earth Film Productions,28244,-1.0,81000.0,,False
tt0427276,The Future of Food,2004,Deborah Koons,Lily Films,192642,750000.0,81000.0,-669000.0,False
tt5540188,The Nile Hilton Incident,2017,Tarik Saleh,Atmo Production,26952,4200000.0,81000.0,-4119000.0,False
tt2205697,Stuck in Love.,2012,Josh Boone,Informant Media,5192,-1.0,81000.0,,False
tt0362506,Chrystal,2004,Ray McKinnon,Chrystal Productions,51459,-1.0,81000.0,,False
tt0120213,Slappy and the Stinkers,1998,Barnet Kellman,The Bubble Factory,33650,-1.0,81000.0,,False
tt1474276,Summer Wars,2009,Mamoru Hosoda,Madhouse,13165,-1.0,81000.0,,False
tt1159961,Waking Sleeping Beauty,2009,Don Hahn,Red Shoes,45516,-1.0,81000.0,,False
tt3687186,Heaven Knows What,2014,Benny Safdie,Elara Pictures,5563,-1.0,81000.0,,False
tt7983890,Ms. Purple,2019,Justin Chon,Electric Panda Entertainment,22923,-1.0,81000.0,,False
tt0463486,Comedy of Power,2006,Claude Chabrol,Alicéléo,78444,-1.0,81000.0,,False
tt0120263,Songs from the Second Floor,2000,Roy Andersson,Coproduction Office,10966,-1.0,80000.0,,False
tt0456149,The Death of Mr. Lazarescu,2005,Cristi Puiu,Mandragora,14230,500000.0,80000.0,-420000.0,False
tt0768218,The Mysteries of Pittsburgh,2008,Rawson Marshall Thurber,Groundswell Productions,28491,-1.0,80000.0,,False
tt0804529,Sleep Dealer,2008,Alex Rivera,Likely Story,36128,2500000.0,80000.0,-2420000.0,False
tt6509058,Nancy,2018,Christina Choe,Mental Pictures,13727,-1.0,80000.0,,False
tt1292703,Oye Lucky! Lucky Oye!,2008,Dibakar Banerjee,UTV Motion Pictures,29534,-1.0,80000.0,,False
tt0374783,Jack Paradise (Les nuits de Montréal),2004,Gilles Noël,Nanouk Films,286073,-1.0,80000.0,,False
tt0389361,Searching for the Wrong-Eyed Jesus,2003,Andrew Douglas,Andrew Douglas Company,77945,-1.0,80000.0,,False
tt6144092,En el séptimo día,2017,Jim McKay,Unknown,128005,-1.0,80000.0,,False
tt0124115,Seventh Heaven,1997,Benoît Jacquot,Canal+,158256,-1.0,80000.0,,False
tt3121332,Nasty Baby,2015,Sebastián Silva,Fabula,48884,-1.0,80000.0,,False
tt2263058,More Than Honey,2012,Markus Imhoof,Zero One Film,63128,-1.0,80000.0,,False
tt0783608,The Walker,2007,Paul Schrader,Kintop Pictures,24007,10000000.0,80000.0,-9920000.0,False
tt2072987,Harvest of Empire,2012,Peter Getzels,Unknown,112010,-1.0,80000.0,,False
tt0405357,Suits on the Loose,2005,Rodney Henson,New Harmony Pictures,130426,-1.0,79000.0,,False
tt0765460,Cover,2007,Bill Duke,Duke Media,42452,3600000.0,79000.0,-3521000.0,False
tt6451304,Have a Nice Day,2017,Jian Liu,Jiamei Spring Pictures,46695,-1.0,79000.0,,False
tt0160184,Eye See You,2002,Jim Gillespie,Universal Pictures,12693,55000000.0,79000.0,-54921000.0,False
tt0374089,Nomad: The Warrior,2005,Sergei Bodrov,Ibrus,37715,25000000.0,79000.0,-24921000.0,False
tt1282046,Fort McCoy,2011,Kate Connor,Marzipan Entertainment,79868,3000000.0,79000.0,-2921000.0,False
tt5431284,Saint Judy,2018,Sean Hanish,Cannonball Productions,15783,-1.0,79000.0,,False
tt0079010,Christ Stopped at Eboli,1979,Francesco Rosi,Rai 2,69257,-1.0,79000.0,,False
tt7875464,The Heiresses,2018,Marcelo Martinessi,La Babosa Cine,22320,550674.9517891579,78000.0,-472674.95178915793,False
tt0487273,The Witnesses,2007,André Téchiné,UGC Distribution,73751,-1.0,78000.0,,False
tt1594562,The Innkeepers,2011,Ti West,Dark Sky Films,11896,750000.0,78000.0,-672000.0,False
tt0342735,Manderlay,2005,Lars von Trier,Zentropa Entertainments,12450,14000000.0,78000.0,-13922000.0,False
tt3397160,Stefan Zweig: Farewell to Europe,2016,Maria Schrader,X-Filme Creative Pool,41287,-1.0,78000.0,,False
tt6157600,Sky on fire,2016,Ringo Lam,Skyland Film-Television Culture Development,85848,-1.0,78000.0,,False
tt0083701,Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,1982,Friz Freleng,Warner Bros. Animation,70655,-1.0,78000.0,,False
tt3891218,Colliding Dreams,2015,Joseph Dorman,Unknown,214809,-1.0,78000.0,,False
tt0887745,How About You...,2007,Anthony Byrne,Beyond Films,70309,9000000.0,78000.0,-8922000.0,False
tt0787500,Love Comes Lately,2007,Jan Schütte,Zero Fiction Film,150149,-1.0,78000.0,,False
tt0113952,The Neon Bible,1995,Terence Davies,Channel Four Films,46930,-1.0,78000.0,,False
tt0091173,Hardbodies 2,1986,Mark Griffiths,Chroma III Productions,34050,-1.0,78000.0,,False
tt0119242,Genealogies of a Crime,1997,Raoul Ruiz,Madragoa Filmes,115063,-1.0,78000.0,,False
tt5092380,Hold Your Breath,2018,Daniel Roby,Quad Productions,14544,11784872.509106493,78000.0,-11706872.509106493,False
tt5540992,Shock and Awe,2017,Rob Reiner,Acacia Filmed Entertainment,10531,18000000.0,78000.0,-17922000.0,False
tt3740066,Pop Aye,2017,Kirsten Tan,E&W Films,76085,-1.0,78000.0,,False
tt0119305,Homegrown,1998,Stephen Gyllenhaal,Lakeshore International,30788,-1.0,78000.0,,False
tt0991167,Ping Pong Playa,2007,Jessica Yu,Cherry Sky Films,79901,-1.0,78000.0,,False
tt0372806,Bright Leaves,2003,Ross McElwee,Channel 4 Television Corporation,146469,-1.0,78000.0,,False
tt0792986,Fear(s) of the Dark,2007,Blutch,Prima Linea Productions,78900,-1.0,78000.0,,False
tt0284491,No News from God,2001,Agustín Díaz Yanes,Flamenco Films S.A.,46577,7720.6037048861,78000.0,70279.3962951139,False
tt2766104,Ploey,2018,Árni Ásgeirsson,GunHil,32673,-1.0,78000.0,,False
tt0178642,The Invisible Circus,2001,Adam Brooks,Fine Line Features,43451,-1.0,78000.0,,False
tt1153690,Ballast,2008,Lance Hammer,Alluvial Film Company,99178,700000.0,78000.0,-622000.0,False
tt0420251,Three... Extremes,2004,Fruit Chan,Applause Pictures,16623,-1.0,78000.0,,False
tt8075202,A Faithful Man,2018,Louis Garrel,Why Not Productions,12146,-1.0,77000.0,,False
tt1541666,Circo,2010,Aaron Schock,C5,213309,-1.0,77000.0,,False
tt1247644,Breaking Upwards,2009,Daryl Wein,Daryl Wein Films,72364,15000.0,77000.0,62000.0,False
tt0439817,The Sun,2005,Aleksandr Sokurov,Nikola Film,39437,-1.0,77000.0,,False
tt1533013,Beautiful Boy,2010,Shawn Ku,First Point Entertainment,21663,-1.0,77000.0,,False
tt0327753,Funny Ha Ha,2002,Andrew Bujalski,Unknown,64522,-1.0,77000.0,,False
tt1667905,This Is Not a Film,2011,Mojtaba Mirtahmasb,Jafar Panahi Film Productions,54907,-1.0,77000.0,,False
tt0859765,Still Life,2006,Zhangke Jia,Xstream Pictures,29345,1409443.2699083863,77000.0,-1332443.2699083863,False
tt5310090,Saala Khadoos,2016,Sudha Kongara,Oveyen Studio,42744,-1.0,77000.0,,False
tt6418778,Fast Colour,2018,Julia Hart,Codeblack Films,6238,-1.0,77000.0,,False
tt0838233,A Thousand Years of Good Prayers,2007,Wayne Wang,Boram Entertainment,107387,-1.0,77000.0,,False
tt0300620,So Close,2002,Corey Yuen,Columbia Pictures Film Production Asia,25889,-1.0,77000.0,,False
tt0225196,Blue Moon,2000,John A. Gallagher,Paradise Pictures Inc.,94728,-1.0,77000.0,,False
tt3144098,Commitment,2013,Hong-soo Park,CJ Entertainment,35571,-1.0,77000.0,,False
tt0161216,Steal This Movie,2000,Robert Greenwald,Ardent Films,65267,-1.0,76000.0,,False
tt1990352,The Island President,2011,Jon Shenk,ITVS,149506,-1.0,76000.0,,False
tt0096769,After Midnight,1989,Jim Wheat,High Bar Productions,26017,3000000.0,76000.0,-2924000.0,False
tt6643972,Triple Threat,2019,Jesse V. Johnson,Aurora Alliance Films,4235,10000000.0,76000.0,-9924000.0,False
tt5818818,The Divine Order,2017,Petra Biondina Volpe,Zodiac Pictures,7319,-1.0,76000.0,,False
tt0775543,Night Catches Us,2010,Tanya Hamilton,SimonSays Entertainment,66882,-1.0,76000.0,,False
tt1040007,America the Beautiful,2007,Darryl Roberts,Sensory Overload Productions,149591,-1.0,76000.0,,False
tt7235016,93Queen,2018,Paula Eiselt,Fork Films,91638,-1.0,76000.0,,False
tt0119819,Office Killer,1997,Cindy Sherman,Good Fear Films,54252,-1.0,76000.0,,False
tt0332381,The Sea,2002,Baltasar Kormákur,Blueeyes Productions,71153,-1.0,76000.0,,False
tt7180544,The Brawler,2017,Anurag Kashyap,Colour Yellow Productions,21939,-1.0,76000.0,,False
tt3326366,Whitey: United States of America v. James J. Bulger,2014,Joe Berlinger,CNN Films,136536,-1.0,76000.0,,False
tt0096911,"Bert Rigby, You're a Fool",1989,Carl Reiner,Clear Productions,108923,-1.0,76000.0,,False
tt1728196,Hara-Kiri: Death of a Samurai,2011,Takashi Miike,Recorded Picture Company (RPC),24657,-1.0,76000.0,,False
tt2659190,Just a Sigh,2013,Jérôme Bonnell,Rectangle Productions,85284,-1.0,76000.0,,False
tt5269396,Sword Master,2016,Tung-Shing Yee,Bona Film Group,58673,-1.0,76000.0,,False
tt6702308,The Riot Act,2018,Devon Parks,Mad Possum Pictures,38976,-1.0,76000.0,,False
tt0269217,Tears of the Black Tiger,2000,Wisit Sasanatieng,Aichi Arts Center,91656,-1.0,75000.0,,False
tt0152176,Restaurant,1998,Eric Bross,Chaiken Films,79468,-1.0,75000.0,,False
tt0218182,An Everlasting Piece,2000,Barry Levinson,Baltimore Spring Creek Productions,84283,14000000.0,75000.0,-13925000.0,False
tt1609479,Better Living Through Chemistry,2014,Geoff Moore,Occupant Entertainment,17268,5000000.0,75000.0,-4925000.0,False
tt6985200,Keys To The Heart,2018,Sung-Hyun Choi,CJ E&M,35546,-1.0,75000.0,,False
tt0349416,Eulogy,2004,Michael Clancy,Eulogy Productions LLC,20549,6500000.0,75000.0,-6425000.0,False
tt1763264,No One Lives,2012,Ryûhei Kitamura,Milk & Media,8732,2900000.0,75000.0,-2825000.0,False
tt4853154,Bill Nye: Science Guy,2017,David Alvarado,Complex Corporation,58783,-1.0,75000.0,,False
tt1020936,August Evening,2007,Chris Eska,Doki-Doki Productions,249606,35000.0,75000.0,40000.0,False
tt5584796,Tehran Taboo,2017,Ali Soozandeh,Little Dream Entertainment,10076,-1.0,75000.0,,False
tt3884528,Batkid Begins: The Wish Heard Around the World,2015,Dana Nachman,KTF Films,92264,-1.0,75000.0,,False
tt0353014,Sky Blue,2003,Moon-saeng Kim,End Game Productions Inc.,58268,9800000.0,75000.0,-9725000.0,False
tt0414344,The War Within,2005,Joseph Castelo,HDNet Films,120575,-1.0,75000.0,,False
tt0402406,The Nomi Song,2004,Andrew Horn,ARTE,178066,-1.0,75000.0,,False
tt9742422,Savage,2018,Siwei Cui,He Li Chen Guang International Culture Media(Beijing),105792,-1.0,74000.0,,False
tt1711484,The Conquest,2011,Xavier Durringer,Gaumont,123471,-1.0,74000.0,,False
tt1010046,Shoot Down,2007,Cristina Khuly,Rogues Harbor Studios,251874,500000.0,74000.0,-426000.0,False
tt3672840,Dragon Blade,2015,Daniel Lee,Sparkle Roll Media,7995,65000000.0,74000.0,-64926000.0,False
tt0148103,Set Me Free,1999,Léa Pool,Catpics Coproductions,60176,-1.0,74000.0,,False
tt0164221,Virtual Sexuality,1999,Nick Hurran,The Noel Gay Motion Picture Company,32544,-1.0,74000.0,,False
tt0109226,"The Beans of Egypt, Maine",1994,Jennifer Warren,American Playhouse,77453,-1.0,74000.0,,False
tt6079976,After Auschwitz,2017,Jon Kean,Unknown,142363,-1.0,74000.0,,False
tt5609734,Bye Bye Germany,2017,Sam Garbarski,Samsa Film,44631,-1.0,74000.0,,False
tt4228294,Les Cowboys,2015,Thomas Bidegain,Trésor Films,65992,-1.0,74000.0,,False
tt5710688,Wait for Your Laugh,2017,Jason Wise,Forgotten Man Films,121741,-1.0,74000.0,,False
tt5991974,The Last Suit,2017,Pablo Solarz,Gobierno de Canarias,53363,-1.0,74000.0,,False
tt1295068,Prodigal Sons,2008,Kimberly Reed,Big Sky Film Productions,144712,-1.0,74000.0,,False
tt0366943,Reconstruction,2003,Christoffer Boe,Director's Cut,38571,-1.0,74000.0,,False
tt1663660,On the Ice,2011,Andrew Okpeaha MacLean,On the Ice Productions,66202,-1.0,73000.0,,False
tt3044244,The Wonders,2014,Alice Rohrwacher,Tempesta,22000,2678380.115706021,73000.0,-2605380.115706021,False
tt7186092,"Nico, 1988",2017,Susanna Nicchiarelli,Vivo Film,35855,-1.0,73000.0,,False
tt4061944,Te Ata,2016,Nathan Frankowski,Chickasaw Nation Productions,57870,-1.0,73000.0,,False
tt0120861,The Theory of Flight,1998,Paul Greengrass,Distant Horizon,47378,-1.0,73000.0,,False
tt0287986,God Is Great and I'm Not,2001,Pascale Bailly,Canal+,85192,-1.0,73000.0,,False
tt1568328,Enemies of the People,2009,Rob Lemkin,Old Street Films,98277,300000.0,73000.0,-227000.0,False
tt5173032,Buster's Mal Heart,2017,Sarah Adina Smith,Everything Is Everything,9349,-1.0,73000.0,,False
tt0339579,Returner,2002,Takashi Yamazaki,Amuse,36550,-1.0,73000.0,,False
tt0411702,The Ninth Day,2004,Volker Schlöndorff,Provobis Gesellschaft für Film und Fernsehen,62553,-1.0,73000.0,,False
tt0277622,Cet amour-là,2001,Josée Dayan,Arte France Cinéma,74121,-1.0,73000.0,,False
tt0409838,Come Away Home,2005,Doug McKeon,Stephen M. Zakman Productions,96395,1200000.0,73000.0,-1127000.0,False
tt5557976,Do Not Resist,2016,Craig Atkinson,Vanish Films,121417,-1.0,73000.0,,False
tt1683526,Detachment,2011,Tony Kaye,Paper Street Films,5207,-1.0,73000.0,,False
tt1846487,Reality,2012,Matteo Garrone,Fandango,30608,-1.0,73000.0,,False
tt0835034,A Four Letter Word,2007,Casper Andreas,Embrem Entertainment,123619,125000.0,73000.0,-52000.0,False
tt0120210,Stiff Upper Lips,1998,Gary Sinyor,Cavalier Features,107577,-1.0,72000.0,,False
tt2275629,Cliffs of Freedom,2019,Van Ling,Aegean Ent.,22275,-1.0,72000.0,,False
tt8269552,3 Faces,2018,Jafar Panahi,Jafar Panahi Film Productions,21972,-1.0,72000.0,,False
tt0464184,Samoan Wedding,2006,Chris Graham,South Pacific Pictures,71703,2000000.0,72000.0,-1928000.0,False
tt0398963,Dorian Blues,2004,Tennyson Bardwell,Day Dreamer Films,116770,185000.0,72000.0,-113000.0,False
tt0465407,Eye of the Dolphin,2006,Michael D. Sellers,Quantum Entertainment,83534,2500000.0,72000.0,-2428000.0,False
