imdb_id,title,year,director,production_co,region_code,rank,budget_usd,us_gross
tt0772168,Grace Is Gone,2007,Jim Strouse,Plum Pictures,[US],"35,439",$2MM,$51K
tt6213284,I Am Not A Witch,2017,Rungano Nyoni,Arte Prize,[FR],"28,577",,$51K
tt5358570,Like for Likes,2016,Hyeon-jin Park,Liyang Film,[KR],"107,232",,$51K
tt1204298,Gunnin' for That #1 Spot,2008,Adam Yauch,Oscilloscope,[US],"278,817",,$51K
tt0116714,Johns,1996,Scott Silver,Bandeira Entertainment,,"61,543",,$51K
tt5690810,Ophelia,2018,Claire McCarthy,Covert Media,[US],"2,819",$12MM,$51K
tt0465436,December Boys,2007,Rod Hardy,Australian Film Finance Corporation (AFFC),[AU],"20,273",$4MM,$51K
tt0236447,Long Night's Journey Into Day,2000,Deborah Hoffmann,Reid-Hoffmann Productions,,"149,675",,$51K
tt0906665,Sukiyaki Western Django,2007,Takashi Miike,A-Team,[JP],"18,787",$3.8MM,$51K
tt4929038,The Ornithologist,2016,João Pedro Rodrigues,Blackmaria,[PT],"24,632",,$51K
tt0402141,After Midnight,2004,Davide Ferrario,Rossofuoco,[IT],"150,469",,$50K
tt4789160,Keep Quiet,2016,Sam Blair,AJH Films,[GB],"147,005",,$50K
tt1396209,American Casino,2009,Leslie Cockburn,Table Rock Films,[US],"204,778",,$50K
tt1456661,Legend of the Fist: The Return of Chen Zhen,2010,Andrew Lau,Media Asia Films,[HK],"20,892",,$50K
tt2371411,Painted Skin: The Resurrection,2012,Wuershan,Kylin Pictures,[CN],"26,576",CNY 150MM,$50K
tt1604560,Clinton Road,2019,Richard Grieco,Growing Tree Productions,[US],"28,140",$2.5MM,$50K
tt0067541,Wake in Fright,1971,Ted Kotcheff,NLT Productions,,"9,739",AUD 800K,$50K
tt2331880,The Fitzgerald Family Christmas,2012,Edward Burns,Marlboro Road Gang Productions,[US],"43,443",,$50K
tt3651326,In the Shadow of Women,2015,Philippe Garrel,SBS Productions,[FR],"61,982",,$50K
tt2368619,The Take,2016,James Watkins,StudioCanal,[FR],"4,679",$20MM,$50K
tt2635006,The Retrieval,2013,Chris Eska,Arts+Labor,[US],"55,479",,$50K
tt0295682,The Warrior,2001,Asif Kapadia,FilmFour,[GB],"47,711",£2.5MM,$50K
tt0311943,You'll Get Over It,2002,Fabrice Cazeneuve,Capa Drama,[FR],"83,761",,$50K
tt2675914,In Order of Disappearance,2014,Hans Petter Moland,Paradox,[NO],"9,477",€4.6MM,$50K
tt4515684,The Treasure,2015,Corneliu Porumboiu,42 Km Film,[RO],"45,749",€900K,$50K
tt2531282,The Yes Men Are Revolting,2014,Andy Bichlbaum,Gebrueder Beetz Filmproduktion,[DE],"167,722",,$50K
tt1144522,"Tristan und Isolde, Azione in tre atti",2007,Patrizia Carmine,Rai 3,[IT],"439,095",,$50K
tt9351746,"Love, Antosha",2019,Garret Price,Lurker,[US],"17,771",,$50K
tt4975498,The Advocate: A Missing Body,2015,Jong-ho Huh,Amber Films,[KR],"85,036",,$50K
tt1282153,The Strange Case of Angelica,2010,Manoel de Oliveira,Les Films de l'Après-Midi,[FR],"72,285",€2MM,$50K
tt4466544,Fatima,2015,Philippe Faucon,Istiqlal Films,[FR],"83,859",,$50K
tt0421237,Royal Kill,2009,Babar Ahmed,21st Century Film Production,[US],"65,829",$350K,$50K
tt0288520,A Family Affair,2001,Helen Lesnick,Atta Girl Productions,[US],"146,606",,$50K
tt0054758,Le combat dans l'île,1962,Alain Cavalier,Nouvelles Éditions de Films (NEF),[FR],"108,537",,$50K
tt1715876,The Discoverers,2012,Justin Schwarz,Quadratic Media,[US],"60,511",,$50K
tt0356443,The Bridge of San Luis Rey,2004,Mary McGuckian,Tribeca Productions,[US],"38,844",$24MM,$50K
tt3395184,Spring,2014,Justin Benson,Rustic Films,[US],"7,327",,$50K
tt0389235,On the Outs,2004,Lori Silverbush,Fader Films,[US],"118,227",,$50K
tt0849480,Transformation: The Life and Legacy of Werner Erhard,2006,Robyn Symon,Symon Productions,[US],"208,279",$300K,$50K
tt1530975,Putty Hill,2010,Matthew Porterfield,,,"57,829",,$50K
tt0207524,How to Kill Your Neighbor's Dog,2000,Michael Kalesniko,Cinerenta Medienbeteiligungs KG,[DE],"71,228",$7.3MM,$50K
tt0338022,Fakers,2004,Richard Janes,CALLIDVS,[GB],"151,173",$1.8MM,$50K
tt1331115,Pianomania,2009,Robert Cibis,OVALmedia,[DE],"160,363",€400K,$50K
tt2611390,Difret,2014,Zeresenay Mehari,Haile Addis Pictures,[ET],"80,624",,$50K
tt0113026,The Fantasticks,2000,Michael Ritchie,Michael Ritchie Productions,,"39,822",$10MM,$50K
tt0115994,Curdled,1996,Reb Braddock,A Band Apart,[US],"25,136",$2.3MM,$50K
tt3608848,NOW: In the Wings on a World Stage,2014,Jeremy Whelehan,Treetops Productions,[GB],"167,768",,$50K
tt0073540,Picnic at Hanging Rock,1975,Peter Weir,British Empire Films Australia,[AU],"7,511",AUD 440K,$50K
tt0870089,Ciao,2008,Yen Tan,Unauthorized Films,[US],"53,680",,$49K
tt0245157,Zus & Zo,2001,Paula van der Oest,Filmprodukties de Luwte,[NL],"107,924",,$49K
tt0039220,Brighton Rock,1948,John Boulting,Associated British Picture Corporation (ABPC),[GB],"32,824",,$49K
tt0243889,Eureka,2000,Shinji Aoyama,DENTSU Music And Entertainment,[JP],"53,175",,$49K
tt0493402,Boarding Gate,2007,Olivier Assayas,Canal+,[FR],"20,017",,$49K
tt0230098,Confusion of Genders,2000,Ilan Duran Cohen,Alta Loma Films,[FR],"63,570",,$49K
tt0213446,The Amati Girls,2000,Anne De Salvo,Fox Family Channel,[US],"148,611",$6MM,$49K
tt0361322,Assisted Living,2003,Elliot Greenebaum,Economic Projections Inc.,[US],"198,355",$500K,$49K
tt0425253,Mini's First Time,2006,Nick Guthe,Bold Films,[US],"20,207",$6MM,$49K
tt1439562,Orgasm Inc.,2009,Elizabeth Canner,Astrea Media,[US],"43,008",,$49K
tt0454431,Chocolate: Deep Dark Secrets,2005,Vivek Agnihotri,Inspired Movies,[GB],"55,011",£1.5MM,$49K
tt1215458,Box Elder,2008,Todd Sklar,Boxcar Films,[US],"146,391",$60K,$49K
tt1885299,Lucky Them,2013,Megan Griffiths,Mymy Productions,[US],"29,958",,$49K
tt0914358,Alice Neel,2007,Andrew Neel,SeeThink Films,[US],"342,026",,$49K
tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,2014,Brian Knappenberger,FilmBuff,[US],"26,430",,$49K
tt0468548,The Situation,2006,Philip Haas,Shadow Distribution,[US],"57,590",$1MM,$49K
tt4136056,The Seven Five,2014,Tiller Russell,All3Media America,[US],"24,695",,$49K
tt3209242,The Bounty Killer,2018,Chip Baker,Chip Baker Films,[ES],"131,569",,$49K
tt1334553,The Perfect Host,2010,Nick Tomnay,Stacey Testro International,[US],"14,576",$500K,$49K
tt0479046,Ghosts of Cité Soleil,2006,Asger Leth,Independent Pictures (II),[US],"114,508",,$49K
tt2651214,American Mustang,2013,Monty Miranda,Just Media,[US],"208,377",,$49K
tt5844196,Hal,2018,Amy Scott,Saboteur Media,[US],"62,467",,$49K
tt2506388,Mademoiselle C,2013,Fabien Constant,Black Dynamite Films,[FR],"121,308",,$49K
tt0495596,Tales from Earthsea,2006,Gorô Miyazaki,Buena Vista Home Entertainment,[US],"4,018",,$49K
tt7215388,The China Hustle,2017,Jed Rothstein,2929 Productions,[US],"30,012",,$49K
tt0368264,Shakespeare Behind Bars,2005,Hank Rogerson,Philomath Films,[US],"215,141",,$49K
tt2523600,Long Live Freedom,2013,Roberto Andò,BiBi Film,[IT],"77,213",€5MM,$49K
tt5247026,Person to Person,2017,Dustin Guy Defa,Sailor Bear,[US],"27,010",,$48K
tt0154506,Following,1998,Christopher Nolan,Next Wave Films,[US],"5,073",$6K,$48K
tt1464191,Decoding Annie Parker,2013,Steven Bernstein,Decoding Annie Parker,[US],"28,675",$2MM,$48K
tt1290082,"Lebanon, Pa.",2010,Ben Hickernell,Reconstruction Pictures,[US],"112,822",,$48K
tt0995829,XXY,2007,Lucía Puenzo,Historias Cinematograficas Cinemania,[AR],"22,298",,$48K
tt0219405,Waydowntown,2000,Gary Burns,Alberta Foundation for the Arts,[CA],"123,089",CAD 1MM,$48K
tt0407236,Lunacy,2005,Jan Svankmajer,Athanor,[CZ],"64,136",,$48K
tt5731132,Napping Princess,2017,Kenji Kamiyama,Bandai,[JP],"61,318",,$48K
tt0308411,Interview with the Assassin,2002,Neil Burger,Interview Productions,[US],"74,140",$750K,$48K
tt0067900,Un Flic,1972,Jean-Pierre Melville,Euro International Film (EIA),[IT],"15,542",,$48K
tt0448166,Two Weeks,2006,Steve Stockman,Metro-Goldwyn-Mayer (MGM),[US],"41,353",$2.4MM,$48K
tt4036488,Saving Banksy,2017,Colin M. Day,2:32 AM Projects,[US],"87,478",$66K,$48K
tt0063477,The Queen,1968,Frank Simon,MDH,,"26,308",,$48K
tt6149818,Quest,2017,Jonathan Olshefski,,,"95,980",,$48K
tt0234940,Two,2002,Lucas Belvaux,Agat Films & Cie,[FR],"145,200",,$48K
tt1837587,War of the Buttons,2011,Christophe Barratier,La Petite Reine,[FR],"48,909",,$48K
tt3794028,From the Land of the Moon,2016,Nicole Garcia,Trésor Films,[FR],"16,755",€10MM,$48K
tt1032854,Terror's Advocate,2007,Barbet Schroeder,La Sofica Uni Etoile 3,[FR],"128,350",,$48K
tt1787797,Sing Your Song,2011,Susanne Rostock,Thought Engine Media Group,[US],"138,835",,$48K
tt0058898,Alphaville,1965,Jean-Luc Godard,André Michelin Productions,[FR],"12,986",$220K,$48K
tt3663020,So B. It,2016,Stephen Gyllenhaal,Branded Pictures Entertainment,[US],"34,861",,$48K
tt2461034,GMO OMG,2013,Jeremy Seifert,Compeller Pictures,[US],"91,984",,$48K
tt3480886,Ma ma,2015,Julio Medem,Ad hoc studios,[ES],"17,396",,$47K
tt0452711,Never Been Thawed,2005,Sean Anders,Slippery Chicken Pictures,[US],"118,578",$35K,$47K
tt0035429,Went the Day Well?,1942,Alberto Cavalcanti,Ealing Studios,[GB],"39,757",,$47K
tt0458375,The Goebbels Experiment,2005,Lutz Hachmeister,,,"145,642",,$47K
tt0971162,Owl and the Sparrow,2007,Stephane Gauger,Annan Pictures,[US],"141,699",,$47K
tt0238321,Ivansxtc,2000,Bernard Rose,Alternative Investments of Michigan,[US],"45,086",,$47K
tt1503769,Collapse,2009,Chris Smith,Bluemark Productions,[US],"44,182",,$47K
tt2276069,A Master Builder,2013,Jonathan Demme,Westward Productions,[US],"6,596",,$47K
tt0042876,Rashomon,1950,Akira Kurosawa,Daiei Motion Picture Company,[JP],"5,193",$250K,$47K
tt3843282,Twenty Two,2015,Ke Guo,,,"118,106",CNY 3.8MM,$47K
tt1727491,"Connected: An Autoblogography About Love, Death & Technology",2011,Tiffany Shlain,11th Hour Productions & Entertainment Inc.,[US],"260,885",$1.3MM,$47K
tt1278340,Dead Snow,2009,Tommy Wirkola,Euforia Film,[NO],"10,947",$800K,$47K
tt0181733,On the Ropes,1999,Nanette Burstein,Highway Films,,"66,614",,$47K
tt2229842,Table No. 21,2013,Aditya Datt,Eros International,[IN],"35,316",,$47K
tt1193088,Change of Plans,2009,Danièle Thompson,Thelma Films,[FR],"94,643",€12MM,$47K
tt4239726,Tanna,2015,Martin Butler,Contact Films,[AU],"28,039",,$47K
tt1610516,The Woodmans,2010,Scott Willis,C. Scott Films,[US],"147,097",,$47K
tt1049948,Casi divas,2008,Issa López,Columbia Pictures Producciones Mexico,[MX],"101,540",,$47K
tt1339268,Beeswax,2009,Andrew Bujalski,Sisters Project,[US],"115,681",,$47K
tt0466893,Margaret,2011,Kenneth Lonergan,Fox Searchlight Pictures,[US],"10,140",$14MM,$46K
tt0878814,Jewtopia,2012,Bryan Fogel,Cinedigm Entertainment Group,[US],"22,618",,$46K
tt1092634,Shanghai,2010,Mikael Håfström,Living Films,[TH],"17,491",$50MM,$46K
tt0260713,Etoiles: Dancers of the Paris Opera Ballet,2001,Nils Tavernier,Little Bear,[FR],"199,319",,$46K
tt3226786,Bigger,2018,George Gallo,13 Films,[US],"6,907",,$46K
tt1466072,William S. Burroughs: A Man Within,2010,Yony Leyser,BulletProof Film,[US],"127,063",$160K,$46K
tt0191074,New Best Friend,2002,Zoe Clarke-Williams,FGM Entertainment,[US],"34,949",,$46K
tt0119502,The Last Time I Committed Suicide,1997,Stephen Kay,Bates Entertainment,[US],"20,006",$4MM,$46K
tt1684925,Wish You Were Here,2012,Kieran Darcy-Smith,Aquarius Films,[AU],"19,852",AUD 2.5MM,$46K
tt2586120,Racer and the Jailbird,2017,Michaël R. Roskam,Savage Film,[BE],"12,250",€8MM,$46K
tt0251447,The Tunnel,2001,Roland Suso Richter,Sat.1,[DE],"62,585",$7.1MM,$46K
tt0800272,The Hip Hop Project,2006,Matt Ruskin,Pressure Point Films,[US],"198,511",,$46K
tt1885335,Ballplayer: Pelotero,2011,Ross Finkel,Makuhari Media,[US],"97,075",,$46K
tt5691670,Under the Silver Lake,2018,David Robert Mitchell,Vendian Entertainment,[US],"1,583",$8.5MM,$46K
tt1074194,William Kunstler: Disturbing the Universe,2009,Emily Kunstler,Off Center Media,[US],"292,540",,$46K
tt0910847,Breakfast with Scot,2007,Laurie Lynd,Scot Pictures,[CA],"61,564",,$46K
tt0038824,Panique,1946,Julien Duvivier,Filmsonor,[FR],"42,206",,$46K
tt0952682,Shotgun Stories,2007,Jeff Nichols,A Lucky Old Sun Production,[US],"24,710",,$46K
tt1901040,Wrong,2012,Quentin Dupieux,Realitism Films,[FR],"25,436",,$46K
tt2911668,Beyond the Reach,2014,Jean-Baptiste Léonetti,Square One Cinema,[US],"19,122",,$46K
tt4381236,The Greasy Strangler,2016,Jim Hosking,BFI Film Fund,[GB],"11,734",,$46K
tt1371081,Long Shot: The Kevin Laue Story,2012,Franklin Martin,Dutchmen Films,[US],"188,719",$350K,$46K
tt1024942,Just Another Love Story,2007,Ole Bornedal,Thura Film,[DK],"61,910",,$46K
tt0118577,An Alan Smithee Film: Burn Hollywood Burn,1997,Arthur Hiller,Cinergi Pictures Entertainment,[US],"23,318",$10MM,$46K
tt4930292,¡He matado a mi marido!,2018,Francisco Lupini,BoulderLight Pictures,[US],"79,476",,$46K
tt1430110,Rapt,2009,Lucas Belvaux,Agat Films & Cie,[FR],"134,313",,$46K
tt0120813,Safe Men,1998,John Hamburg,Andell Entertainment,[US],"32,655",$1MM,$46K
tt2386668,High on the Hog,2019,Tony Wash,Hicktown Entertainment,[US],"37,993",$1.2MM,$46K
tt0119892,Phoenix,1998,Danny Cannon,Trimark Pictures,[US],"41,012",,$46K
tt5900988,Summer in the Forest,2017,Randall Wright,,,"264,117",,$46K
tt5791932,3 Weeks in Yerevan,2016,Vahe Berberian,Richmond Media Entertainment,[US],"220,873",,$46K
tt2217458,Reaching for the Moon,2013,Bruno Barreto,LC Barreto Productions,[BR],"23,401",,$46K
tt0367097,Straight-Jacket,2004,Richard Day,SRO Pictures,[US],"127,300",,$45K
tt1389127,Texas Killing Fields,2011,Ami Canaan Mann,Anchor Bay Films,[US],"11,693",,$45K
tt2366608,Lost River,2014,Ryan Gosling,Bold Films,[US],"6,693",$2MM,$45K
tt0466943,Randy and the Mob,2007,Ray McKinnon,Capricorn Pictures,[US],"92,049",,$45K
tt0060138,Au Hasard Balthazar,1966,Robert Bresson,Argos Films,[FR],"14,183",,$45K
tt0255111,Dhadkan,2000,Dharmesh Darshan,United Seven Combines,[IN],"73,926",,$45K
tt0310775,Sympathy for Mr. Vengeance,2002,Chan-wook Park,CJ Entertainment,[KR],"5,897",$4MM,$45K
tt4835086,We Are X,2016,Stephen Kijak,Passion Pictures,[GB],"104,181",,$45K
tt3281074,Ai Weiwei: The Fake Case,2013,Andreas Johnsen,British Broadcasting Corporation (BBC),[GB],"309,738",,$45K
tt3868452,There's No Place Like Utopia,2014,Joel Gilbert,Highway 61 Entertainment,[US],"287,956",,$45K
tt0116748,Karobaar: The Business of Love,2000,Rakesh Roshan,NH Studioz,[IN],"111,403",,$45K
tt1664892,"Happy, Happy",2010,Anne Sewitsky,Maipo Film,[NO],"42,196",,$45K
tt8106592,The Proposal,2018,Jill Magid,Field of Vision (II),[US],"64,360",,$45K
tt0371739,The Zodiac,2005,Alexander Bulkley,Blackwater Films,[GB],"16,199",$1MM,$45K
tt0424880,Candy,2006,Neil Armfield,Film Finance,[AU],"6,848",,$45K
tt0432260,Brothers of the Head,2005,Keith Fulton,Potboiler Productions,[GB],"35,275",,$45K
tt0061955,The Bride Wore Black,1968,François Truffaut,Les Films du Carrosse,[FR],"25,796",$747K,$45K
tt2069784,Greedy Lying Bastards,2012,Craig Scott Rosebraugh,One Earth Productions,[US],"230,072",$1.5MM,$45K
tt0452701,Undoing,2006,Chris Chan Lee,A Space Between,[US],"111,538",$325K,$45K
tt3848938,Mr. X,2015,Vikram Bhatt,Vishesh Films,[IN],"52,461",,$45K
tt2076897,My Brother the Devil,2012,Sally El Hosaini,Rooks Nest Entertainment,[GB],"49,456",,$45K
tt2720680,The Salvation,2014,Kristian Levring,Zentropa Entertainments,[DK],"9,076",€10MM,$45K
tt1788461,The Pruitt-Igoe Myth,2011,Chad Freidrichs,Unicorn Stencil,[US],"108,815",,$45K
tt0796302,The Babysitters,2007,David Ross,Forensic Films,[US],"5,766",,$45K
tt3529612,River of Fundament,2014,Matthew Barney,Laurenz Foundation,[CH],"51,869",,$45K
tt1783798,Union Square,2011,Nancy Savoca,Armian Pictures,[US],"126,192",,$45K
tt0118117,The War at Home,1996,Emilio Estevez,Motion Picture Corporation of America (MPCA),[US],"35,217",,$45K
tt3091304,The Dog,2013,Allison Berg,Unleashed Films,[US],"79,544",,$45K
tt0112454,Bandwagon,1996,John Schultz,Lakeshore Entertainment,[US],"132,544",,$45K
tt0110583,Moving the Mountain,1994,Michael Apted,Xingu Films,[GB],"199,376",,$45K
tt7708476,What Is Democracy?,2018,Astra Taylor,National Film Board of Canada (NFB),[CA],"92,818",,$45K
tt1303828,Defendor,2009,Peter Stebbings,Insight Film Releasing,[CA],"18,796",$3.5MM,$44K
tt0443698,William Eggleston in the Real World,2005,Michael Almereyda,Keep Your Head,[US],"236,187",,$44K
tt0263671,Love the Hard Way,2001,Peter Sehr,Vif Babelsberger Filmproduktion GmbH & Co. Dritte KG,[DE],"49,689",,$44K
tt0762110,Irina Palm,2007,Sam Garbarski,Entre Chien et Loup,[BE],"49,133",$4.5MM,$44K
tt5752606,Maze,2017,Stephen Burke,Mammoth Films,[IE],"19,626",,$44K
tt0120848,Such a Long Journey,1998,Sturla Gunnarsson,Amy International Artists,[GB],"91,912",,$44K
tt1054580,Desert Flower,2009,Sherry Hormann,Desert Flower Filmproductions,[DE],"16,763",,$44K
tt0184510,Get Bruce,1999,Andrew J. Kuehn,AJK,,"195,216",,$44K
tt5093754,A Melody to Remember,2016,Han Lee,Joy Rabbit,[KR],"113,187",KRW 0,$44K
tt5771710,Rodin,2017,Jacques Doillon,Les Films du Lendemain,[FR],"32,807",,$44K
tt0262826,Thomas in Love,2000,Pierre-Paul Renders,Entre Chien et Loup,[BE],"90,330",,$44K
tt7574126,Carmine Street Guitars,2018,Ron Mann,Sphinx Productions,[CA],"56,985",,$44K
tt4485246,Danny Says,2015,Brendan Toller,Outre Films,[US],"126,739",$700K,$44K
tt0181786,Regret to Inform,1998,Barbara Sonneborn,Sun Fountain Productions,,"249,555",,$44K
tt7213936,What Will People Say,2017,Iram Haq,Mer Film,[NO],"11,399",,$44K
tt0118127,Wedding Bell Blues,1996,Dana Lustig,Bergman Lustig Productions,[US],"98,476",,$44K
tt6977442,Liyana,2017,Aaron Kopp,Intaba Creative,[US],"70,382",,$44K
tt0118980,Digging to China,1997,Timothy Hutton,Davis Entertainment Classics,[US],"33,326",,$44K
tt5639650,Phantom of the Theatre,2016,Wai Man Yip,Distribution Workshop,[HK],"186,505",,$44K
tt1490678,Granito,2011,Pamela Yates,Skylight Pictures,[US],"252,458",,$44K
tt0189744,Miss Julie,1999,Mike Figgis,Moonstone Entertainment,[US],"41,818",,$44K
tt0309600,Food of Love,2002,Ventura Pons,42nd Street Productions S.L.,[ES],"56,683",,$44K
tt0091830,Summer,1986,Éric Rohmer,Ministère de la Culture et de la Communication,[FR],"26,988",,$44K
tt0204137,Animal Factory,2000,Steve Buscemi,Animal Productions LLC,[US],"18,820",$3.6MM,$44K
tt9617456,For Sama,2019,Waad Al-Kateab,Channel 4 News,[GB],"2,722",,$44K
tt3086582,Tiny Times 2.0,2013,Jingming Guo,Desen International Media,[CN],"171,324",CNY 25MM,$44K
tt6566624,Hitler's Hollywood,2017,Rüdiger Suchsland,LOOKSfilm,[DE],"76,265",,$44K
tt5164412,The Land,2016,Steven Caple Jr.,Priority Pictures,[US],"32,159",,$44K
tt0096953,Bloodhounds of Broadway,1989,Howard Brookner,American Playhouse Theatrical Films,[US],"53,263",$4MM,$44K
tt5129510,The Death of Louis XIV,2016,Albert Serra,Capricci Films,[FR],"33,859",,$44K
tt0882969,The Golden Boys,2008,Daniel Adams,West Wind Productions,[US],"96,532",$8MM,$44K
tt0237994,"February 15, 1839",2001,Pierre Falardeau,Association Coopérative des Productions Audio-Visuelles (ACPAV),[CA],"160,364",CAD 3.1MM,$44K
tt1560969,Love Etc.,2010,Jill Andresevic,Alchemy Media Lab,[US],"372,006",,$44K
tt1550557,"OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie",2010,Bud Clayman,Therapy Productions,[US],"290,702",,$44K
tt0074462,Edvard Munch,1974,Peter Watkins,Norsk Film,[NO],"38,053",,$44K
tt0464029,Esma's Secret - Grbavica,2006,Jasmila Zbanic,Coop99 Filmproduktion,[AT],"54,281",,$43K
tt3726012,Mastizaade,2016,Milap Zaveri,Pritish Nandy Communications (PNC),[IN],"28,619",,$43K
tt2322482,If You Build It,2013,Patrick Creadon,O'Malley Creadon Productions,[US],"183,057",,$43K
tt1674057,All Together,2011,Stéphane Robelin,"Films de la Butte, Les",[FR],"58,633",,$43K
tt5792490,Antonio Lopez 1970: Sex Fashion & Disco,2017,James Crump,Summitridge Pictures,[US],"94,637",,$43K
tt5880296,Hermia & Helena,2016,Matías Piñeiro,Trapecio Cine,[AR],"101,818",,$43K
tt2446600,Next Goal Wins,2014,Mike Brett,Archer's Mark,[GB],"70,463",,$43K
tt1736636,Nobody Else But You,2011,Gérald Hustache-Mathieu,Dharamsala,[FR],"17,120",,$43K
tt0332831,Springtime in a Small Town,2002,Zhuangzhuang Tian,Beijing Film Studio,[CN],"131,346",,$43K
tt0128214,"First Love, Last Rites",1997,Jesse Peretz,Forensic Films,[US],"95,333",$300K,$43K
tt1438535,Film socialisme,2010,Jean-Luc Godard,Vega Film,[CH],"45,102",,$43K
tt0244528,Hadh Kar Di Aapne,2000,Manoj Agrawal,R.R. Productions,[IN],"62,369",,$43K
tt0085640,Hammett,1982,Wim Wenders,Zoetrope Studios,[US],"35,796",,$43K
tt5673714,First We Take Brooklyn,2018,Danny A. Abeckaser,2B Films,[US],"33,536",,$43K
tt5859882,Vita & Virginia,2018,Chanya Button,Mirror Productions,[GB],"5,311",,$43K
tt2296697,Concussion,2013,Stacie Passon,93 Films,[US],"8,227",,$43K
tt4677924,Woodshock,2017,Kate Mulleavy,COTA Films,[US],"16,828",$5MM,$43K
tt0444672,Moving McAllister,2007,Andrew Black,Revel Entertainment (I),[US],"51,669",,$43K
tt2352488,Interior. Leather Bar.,2013,James Franco,RabbitBandini Productions,[US],"34,410",,$43K
tt1747958,Blood Ties,2013,Guillaume Canet,Trésor Films,[FR],"9,708",$26MM,$42K
tt2043900,Last Call at the Oasis,2011,Jessica Yu,Participant,[US],"191,824",,$42K
tt2131698,Zaytoun,2012,Eran Riklis,Bedlam Productions,[GB],"84,845",$8MM,$42K
tt3365778,Breathe,2014,Mélanie Laurent,Move Movie,[FR],"16,115",,$42K
tt1522857,The Oath,2010,Laura Poitras,Praxis Films,[US],"96,564",,$42K
tt0893509,Blonde and Blonder,2007,Dean Hamilton,Rigel Entertainment,[US],"27,898",$8MM,$42K
tt3477172,Restored Me,2016,Rhyan LaMarr,Buffalo 8 Productions,[US],"101,414",$750K,$42K
tt1618445,The We and the I,2012,Michel Gondry,Partizan Films,[FR],"39,747",,$42K
tt3638396,Closet Monster,2015,Stephen Dunn,Rhombus Media,[CA],"8,593",,$42K
tt0361498,Death of a Dynasty,2003,Damon Dash,Dash Films,[US],"90,157",,$42K
tt6802896,A Ciambra,2017,Jonas Carpignano,Stayblack,[IT],"35,179",,$42K
tt5687814,Golden Exits,2017,Alex Ross Perry,Bow and Arrow Entertainment,[US],"18,066",,$42K
tt0050800,On the Bowery,1956,Lionel Rogosin,Rogosin Films,,"82,987",,$42K
tt0498329,We Live in Public,2009,Ondi Timoner,Interloper Films,[US],"64,412",,$42K
tt4325644,Union,2018,Whitney Hamilton,Bjornquist Films,[US],"94,674",$500K,$42K
tt0116332,For Better or Worse,1995,Jason Alexander,Castle Rock Entertainment,[US],"50,887",,$42K
tt4777584,One Week and a Day,2016,Asaph Polonsky,Black Sheep Film Productions,[IL],"91,945",,$42K
tt1135525,The Slammin' Salmon,2009,Kevin Heffernan,Broken Lizard Industries,[US],"13,430",,$42K
tt2158531,Holla II,2013,H.M. Coakley,Entertainment One,[CA],"155,987",$1MM,$42K
tt0096820,Animal Behavior,1989,Jenny Bowen,CineStar Productions,,"117,077",,$42K
tt0456012,A State of Mind,2004,Daniel Gordon,VeryMuchSo Productions,[GB],"147,160",,$41K
tt0317965,My Mother's Smile,2002,Marco Bellocchio,Filmalbatros,[IT],"66,344",,$41K
tt0109339,Brother Minister: The Assassination of Malcolm X,1994,Jefri Aalmuhammed,,,"274,610",,$41K
tt0286594,Close Your Eyes,2002,Nick Willing,BBC Films,[GB],"28,569",$10MM,$41K
tt1233381,Three Monkeys,2008,Nuri Bilge Ceylan,Zeynofilm,[TR],"20,870",,$41K
tt3626804,Nowitzki: The Perfect Shot,2014,Sebastian Dehnhardt,Broadview TV,[DE],"182,538",,$41K
tt2392810,Queen & Country,2014,John Boorman,Merlin Films,[IE],"15,343",,$41K
tt0217351,Dahek: A Burning Passion,1999,Lateef Binny,Peekay Movies,[IN],"197,810",,$41K
tt3457376,Censored Voices,2015,Mor Loushy,Made In Germany Filmproduktion,[DE],"142,703",$450K,$41K
tt0339840,Undead,2003,Michael Spierig,Spierigfilm,[AU],"29,752",AUD 1MM,$41K
tt0784977,Colma: The Musical,2006,Richard Wong,Greenrocksolid,[US],"175,855",,$41K
tt2112293,The Comedy,2012,Rick Alverson,Glass Eye Pix,[US],"27,921",,$41K
tt5157326,Western,2017,Valeska Grisebach,Komplizen Film,[DE],"29,991",€1.8MM,$41K
tt1174042,The Myth of the American Sleepover,2010,David Robert Mitchell,Roman Spring Pictures,[US],"16,523",,$41K
tt0286978,"Sobibór, October 14, 1943, 4 p.m.",2001,Claude Lanzmann,France 2 Cinéma,[FR],"118,417",,$41K
tt0086022,Nostalgia,1983,Andrei Tarkovsky,Rai 2,[IT],"5,439",,$41K
tt0091497,Mauvais Sang,1986,Leos Carax,Les Films Plain Chant,[FR],"15,236",,$41K
tt0343107,Tom Dowd & the Language of Music,2003,Mark Moormann,Language of Music Films,[US],"134,374",,$41K
tt1051245,Moving Midway,2007,Godfrey Cheshire,,,"327,444",,$41K
tt0161977,Simon Magus,1999,Ben Hopkins,Film Four,[GB],"107,089",,$41K
tt0422491,The Intruder,2004,Claire Denis,Ognon Pictures,[FR],"43,409",,$41K
tt0997147,Big Man Japan,2007,Hitoshi Matsumoto,Realproducts,[JP],"59,040",,$41K
